star,promotion,welfare,worklife,culture,ceo,merit,disadvantage
3,3,3,2,2,2,CJ복지사용이 가능함 지하철역 바로 앞에있음 나머지 장점은 딱히 모르겠음.,연령대가 낮고 꼰대문화가 있는 듯 근무강도에 비해 연봉이 낮다 퇴사율이 높음
3,3,3,3,3,2,주가를 보면 알 수 있듯이 현상유지는 가능하며 취업후 별다른 노력없이도 어느정도는 승진이 가능합니다. 공무원과 같이 복지부동이 최선인 회사입니다.,그저그런 인재들로 운영되는 회사로 미래성장 가능성은 현저히 낮다고 할 수 있습니다.
3,4,3,1,3,3,연차이런거 눈치안보고 써도됩니다 님문화가 정착되어있어서 되게 그나마 수평적인 문화,일이 너무 위험하고 공장 안이 40도이상 여름에는 더올라감 그냥 들어가서 가만히만 있어도 땀이 주륵주륵 흐름
2,2,1,3,3,3,임직원 할인 40%? 그것도 따지고보면 돈받은거 cj에 다쓰게만드는 상술같은 느낌?,"급여가 많이 짜서 방세 내고 밥값빼면 남는게 없는 지경입니다.
오고싶으신 분들은 미리알고 오셔서 실망 없기를.."
3,3,3,3,3,3,"신입 야근 특근 다 뛰면 신입 높은 초봉 바라볼수 있음
성장하고 경력쌓기 좋고 자본금이 많아 시설 투자에 적극적",부서간 힘 겨루기가 크고 부서 장 스트레스 강도 천지차이
4,3,4,2,4,3,밥이 맛있고 분위기 딱딱하지 않으며 무엇보다 복지가 좋고 여성에 대한 대우가 뛰어나다.,주말출근이 생각보다 잦았고 업무강도가 꽤 강함. 사원들이 의욕적이라기보다 힘들어해하는 모습이 많이 보임.
2,2,3,2,3,2,일단 대외 이미지가 좋다. 망하진 않을꺼 같다.해외진출 기회가 있다. 살이 빠진다.,생각보다 엉청적은 연봉과 힘든 파트는 택배상하차정도의 노동을 한다. 또한 하청과 친구 먹음. 힘든 라인걸리면 매일 독취사 출근 도장찍을수도 있다.딱히 대기업에 대한 자부심을 못느끼겠음.
2,5,2,3,4,2,CJ 종특 수평문화와 복리후생. 복지는 젊은 사원층들에게는 굉장한 메리트로 다가오는 듯한 분위기.,"CJ 종특 수평인척 하는 문화, 복리후생. 복지는 결국 자기 배채우는 식의 업장확장을 목표로 한 밑빠진 독에 흘러나온 물 다시 넣는 격. 장점이 곧 단점이다."
2,3,1,3,3,2,회식강요 술강요가 없고 대기업이라는 타이틀이 있음. 복지가 매우 좋은 편에 속하고 어딜가나 CJ라고 하면 알아줌. 과장 대리 직급을 부르지 않음.,이름만 대기업이고 복지 말고는 좋은 점이 없음. 급여가 짜고 약간의 군대식 문화가 존재한다. 뒤에서 욕을 한다던지 이거해라 저거해라 명령식.
1,2,3,1,1,1,"엄청난 복지혜택, 일하면서 배고플 일 없음, 화장실 좋음","짬질이 존재, 욕설도 여전히 난무, 생산직은 그냥 부품으로만 봄 사무직을 위한 회사임"
4,4,4,4,4,3,식품업계1위의 여유가 느껴지며 복리후생이 아주좋다 이미지도 요즘 더 좋은것같다.,대기업간판을 보고 입사하면 이직준비를 할것이다..그러나 나처럼 나이좀있고 ...별다른 능력없으면 뼈를 묻을 각오로 다녀야한다.
1,2,1,2,1,1,계열사 할인해택 뿐. 그 뿐 다른 장점이라면 퇴사 면담 하면 직무 바꿔준다면서 한번 더 생각해보라며 배려해줌.,"괜히 짜다는 소리가 있는게 아님. 연봉 적음. 적은 연봉에 비해 과도한 업무 및 책임감, 충성심 강요, 부당한 성과제(성과를 달성해야 진급, 아니면 못함, 평가로 인한 갑질 있음), 다양한 복지 사용 어려움(현장은 더욱), 현장 근로자들은 생산하는 로봇과 다를 바 없음(생산이 먼저다), 명절 떡값 개인 연봉에서 받아가는데 급여명세서에는 회사에서 지급해주는 것 처럼 여김.여름 하계 휴가 없음(개인연차 주말껴서 사용해야함) 등 너무 다양하게 많음."
3,2,3,4,1,2,대기업인 만큼 복지는 괜찮은 것 같음. 그리고 글로벌화를 노리고 있어서 해외 유학생들이 들어가기 좋은듯,CJ에게 인수합병 당한 기업을 보면 알 수 있겠지만 좀 많이 부려먹는 것 같음
3,3,3,3,3,3,"대기업 네임벨류가 일단 먹고들어감.
시스템이 워낙 잘 잡혀있음.
그리고 생각보다 밥이 맛있음.","생각보다 단점은 없음.
다만 일을 위해 뭔가를 구매처리 할때마다 눈치를 적잖이 봐야한다는것이 좀 흠."
3,3,3,3,3,3,연차를 윗사람 눈치 안보고 사용가능. 여러 복지 문화가 좋음,문서작업이 많아 생각보다 시간 소요가 큼. 여러 단순 반복 작업 이외에는 워라벨이 평범함
2,2,2,1,1,2,식품업계에서 1위자리를 거의 지키며 복지부분에서는 괜찮다고 느낄수 있음,"연봉이 다른 대기업에 비해 많이 적으며 식품업계중 생산은 더더욱 그럴것이며 복지제도는 연봉에서 짤라서 만든게 아닌가 싶음
성과만 내려고 직원들 신경쓰는것은 힘들고 입문교육과 여러 제도와 문화가 있지만 실상 잘 쓰이지 않음"
1,2,1,2,3,1,"생활여건과 복지만은 좋은것 같다. (영화관,식자재,생활용품등.)",대기업의 이름을 달고 있지만 실상은 중소기업 수준. 업무적인 스트레스가 많음.
4,4,2,3,4,3,"근무강도가 점점 줄고 있고, 씨제이라는 명성에 걸맞게 새로운 인사 변화나 시도가 많다. 복지가 다양하여 만족도가 높은 편이며 대체적으로 사람들이 문화와 서비스를 좋아해서 성격도 유한 편. 여성비율이 높은 편. 육아휴직이나 복직이 잘되는 편이나 회사별 팀별 분위기는 천차만별",완벽주의를 기대하기 때문에 업무 강도가 심한 편. 52시간 근무제 이후로 많이 변하고 있지만 회사에 따라 분위기는 천차만별. 연봉은 그룹사 기준이기 때문에 제조업 기준으로는 나쁘지 않지만 대기업이라고 하기엔 낮음.
5,5,4,3,4,4,제조업에서 전체 Value Chain을 가지고 있는 곳이어서 회사 경영에 대해 배울 수 있는 좋은 환경,대기업군이긴 하지만 식품제조업에서 오는 한계로 국내 Top 기업들에 비교하면 다소 연봉차이가 있음. 하지만 성장가능성 매우 높은 회사.
3,5,3,3,4,1,"처음에 들어올때에는 돈도 적고 생산직으로 머물러야 할 수도 있지만 자기개발이 이루어지면 사무직으로도 이전이 가능함
처음엔 어쩔 수 없이 돈이 적지만 자기하기나름에 나중에 연봉이 변함","초반에 너무 짜서 결혼자금따위 모을 돈이없음.
규율이 엄격하고 생산직인데도 이것저것 하는 일이 많음"
3,2,2,3,1,2,"자기계발 비용 지원 야근 케이스바이케이스
눈치 별로 안보이게 자기계발시간 가질수있음 영어학원 수월하게 등록",단순 보고를 위한 문서작성이 많음 잔신부름 다른부서에 비해 많은편 적응기간이 오래걸리는 수준의 업무강도 야근 잦음
5,3,4,1,2,1,"나쁘지않은 복리후생, 교육이 활발함. 그 외에는 딱히 없음",높은 목표달성을 위해 직원을 갈아넣음 조직구성이 이상하고 체계없음 상위조직이 까라고하면 까야함 높은 업무강도와 오늘 오후에 요청하고 내일 오전에 자료달라고 하는 이상한 업무방식. 중간관리층이 굉장히 보수적
3,3,3,3,3,2,복지가 탑인만큼 좋긴하지만 월급은 기계직종보다 훨씬못받음,식품업의 한계 무진복 착용 거동의 불편 낮은 연봉등등 지
3,2,2,3,2,2,"연차를 자유롭게 사용 가능 도서구입비 학원수강료등 자기계발비용지원
비교적 원만한 야근업무 수평적 분위기 업무분담체계 확실 대기업이라 체계적",대기업 생산직이지만 비교적 작은 연봉 복지제도가 다양하지만 실제 혜택받는건 별로 없다고 느낌 승진이 힘들고 신입사원들은 처음에 적응하기가 힘듬
1,3,1,2,3,1,주변에 CJ라고 하면 다 알아서 좋음 돈 조금줘서 조금 써서 젛음,돈 조금주고 일 이빠이 시키고 앉아있을 시간이 없는 회사 노동에 대한 보상을 제대로 못받음
2,2,1,2,3,2,"복지가 좋은회사,실 생활에 밀접하게 관련된 부분이 많아
생활에 도움이 된다","급여가 너무 낮다 임금 상승률도 매우 낮으며 직원들에 회사 만족도가
현저히 떨어진다. 임금에 비해 시키는 일이 너무나도 많으며 담당업무외
부가적인 작업이 항상 있다."
4,4,4,4,4,4,"여성이 많은편, 하는 업무가 다양하고 많아서 마케터로서 성장가능한 발전성이 높은편임","야근이 많은편, 그리고 서열화된 수직수평적 구조 어디를 가든 서오가창출이 최고의 핵심이자 목표추구 달성"
3,3,3,4,3,3,"연차를 자유로이 사용가능, 복지는 최상이라 생각합니다.",업무강도가 높은편이며 회사가 바빠서 잔업이 잦은게 단점
4,4,5,2,3,3,복지가 좋음 눈치안볼 수 있음 어떤 상사를 만나냐에따라 다르지만 좋았음,많은 업무량 때문에 힘듬 다른부서와 교류가 부족해 힘듬
3,4,3,3,3,2,"사원~대리급은 비교적 수평적 문화형성, 올리브영등 40%할인",수평적 문화로 탈바꿈 하고자 하지만 수직문화가 깊게 뿌리박혀있음..
3,2,2,4,5,4,기업문화가 정말 좋음 자유롭고 편한 분위기 큰 복지율 계속 투자하며 성장하려는 모습이 보임,"타 기업과는 다르게 공장 생산직을 우대하지 않음 또한 대기업 치고 연봉이 적은편임, 가장 중요한 노조가 없음"
3,3,3,3,3,3,"사업영역, 글로벌 사업 확대에 강한 의지를 가지고 있어 다양한 업무 경험을 쌓을 수 있고 많은 것을 배울 기회가 있는 곳",보수적인 기업 의사결정 구조와 일부에 의해 모든것이 좌우되어 소모품적인 느낌이 자주 듬
2,2,2,1,3,1,최근 임직원혜택이 개편되면서 실생활혜택이 매우 좋아짐 하지만 돈을써야 받는혜택,"식품사업으로 영업이익이 매출대비 매우작음
고로 성과급은 기대안하는게
미래에대한 전망도 어두운건사실"
3,1,1,1,1,1,다양한 복리후생 (올리브영 씨지브이 투썸 계절밥상) 그외 기본적인 복지,"중간계층이 많이없다
죄다 20대 신입 끽해바야 3년차미만이 절반이상
노조없음"
2,3,4,3,4,3,"대기업이라는 자부심, 급여가 밀리지 않고 꼬박꼬박 나오며 최고의 복리후생 제도.",사무직은 잘 모르겠으나 생산직으로 입사 했을 시 부서 배치를 받고 더른 회사에서 근무한 경력이 있다면 바로 전 직장이 그리워지는 곳 설비들이 위험한 설비들이 많고 항상 긴장하며 일 하지 않으면 크게 다칠 수 있다.
2,3,3,2,2,2,"일단 대기업이라 복지가 좋음. 일은 부서, 공장마다 다르지만 엄청 힘들진 않음",군대 문화가 존재하는 것 같고 야근 잔업 등 단점이 있다
5,3,2,2,1,3,복지가 국내 탑이라 생각합니다. 복지를 원하시면 추천드려요~,보수적인 분들이 적지 않아 있어 부딪히게 될때 어려움이 있을때도 있다.
4,4,5,4,4,4,"인사쪽은 여성이 많지만 존중하는 분위기에 복지가 좋고, 대기업이다 보니 당연한 이야기일지 모르겠지만 잘 챙겨줌, 체계가 좋다. 본사 일층에 CJ계열사의 음식점들이 많이있는데 직원할인을 받으면 저렴하게 먹을 수 있는 편.","수직구조로 경쟁, 경직되어있는 느낌을 받을 수 있고, 사내 인맥이 있다는 것을 느낄 수 있음. 부서에 따라 업무의 강도가 달라짐."
3,4,3,3,3,2,"각종 복리후생
나아지고 있는 근무형태
이름만 대면 알만한 기업과 그 이미지","식품업계라는 이유로 연봉이 굉장이 낮습니다 ...
이부분에 대해 개선만 된다면 정말 좋은 기업으로 거듭나지 않을까 생각"
4,3,3,4,3,3,"복지가 많음, 계열사 할인 복지포인트 영화표 증정등 복지가 많음","연봉이 적음 , 같은 공장이어도 부서마다 OT시간이나 이런게 차이가 많이남"
3,3,3,3,3,3,"다양한 복지가 있었다는것에 너무 좋았고, 대기업이라 그런지 자부심이있음",아직 군대식 문화가 있기 때문에 그에 따른 눈치가 약간 있는거 같음
2,2,1,2,3,2,"기업의 장점이 별로 없고 미련없이 떠나갈수 있는 그것이 장점인듯합니다
cj라는 기업의 이미지가 있어 복지는 나쁘지 않았어요","연봉도 적고 연휴때도 나가서 일을 할때도 있지요 자격증 따서 들어온사람은 쫌
안타까워요 힘이 많이 듭니다."
3,3,3,2,4,3,기업이미지로 인해 내부문화도 수평적이려고 노력함. 만족할만한 복지. 모난사람없이 서로 사이좋게 업무진행 가능함.,야근. 일많음. 인정해주는 범위가 적음. 체력좋은 사람만이 버틸수있을듯. 대기업치고 워라밸 늦음.
3,3,3,4,4,4,"나름 여직원 대우해줍니다ㅏ., 복지카드가 쏠쏠하다.
복지카드가 좋아요.",약간의 박봉. 부서 바이 부서지만 일이 빡센 편이 많다.
3,3,4,3,3,1,대표적인 식품업체로 복장 자유롭고 사람들도 괜찮음 상사 눈치없이 자유로운 분위기 복지 굿,대기업 치곤 낮은 연봉이 걸림돌 기업의 임원들의 마인드가 좋아보이지는않음
2,2,3,2,2,2,"대기업의 복지가 있음.
외부에 보는 시각은 좋음.
PC오프제 도입으로 일과 삶의 균형을 잡으려고 노력함.
식품업계1위 자부심","단순 업무를 위한 보고가 많고 전략을 세워야하는 부서에서 역으로 업무 지시를 함. 월말 연차 눈치 많음. 매출압박이 심함.연장근무,휴일근무 많음"
2,3,2,3,3,2,회사 간판과 복지는 좋습니다. 근데 그것뿐입니다. 첫회사로는 추천합니다 한번 경험해보세요.,생산직이 아닌 생산기술직의 업무를 수행함. 그건 좋다. 하지만 대우는?? 업무강도가 부서별로 차이가 큽니다. 생산과 사무적인일을 같이 하면서 성과제로 인한 과도한 경쟁심으로 사원들 간에 정이 없습니다..
5,4,5,4,5,4,모두가 알아주는 기업이고 제일제당 뿐만 아니라 cgv 삼성계열사에서 제공되는 혜택을 고루 사용가능하다,초반에 외우야 하는 업무나 응대하는 것에서 적성에 맞지 않는다면 비추하는 바이다
3,4,4,2,2,2,"임직원 40% 복지는 유익하나 소비를 조장하는 분위기가 있음
업무가 힘드니 실무끼리 똘똘 잘 뭉쳐지기는 함","유능한 리더가 부재하여, 실무에서 삽질이 만연할 수 있음
보고를 위한 보고가 많음
경력이 적응하기 다소 힘듬"
3,3,5,3,3,3,3조3교대의 근무형태지만 빨간날을 다쉬어서 정말 괜찮은 근무 분위기좋고 교통이 매우좋음,초봉이 매우짬 식품회사라서 그런지 이런부분은 민감한것이 있음
4,3,5,4,3,3,복지 및 연봉에 있어 대기업 수준으로 업무외 시간에 적극활용가능 (카페테리아 및 제휴),연봉 인상과 직무직급의 수준요구가 높음으로 업무외 스터디 등 불안함
2,3,4,1,3,1,"짤릴 일없음. 승진도 잘되는편. 연봉상승률도 좋다고 봄.
복지 좋음 계열사 40% 및 엠넷 무료 cj몰 포인트등등.
하는만큼 돈은 안빼먹고 다줌.
일이 힘들어서 사람들은 다 좋은편.
어디가서 CJ 다닌다하면 다 좋아함.
밥은 cj제품 돌려먹기지만 맛있는편.
대기업이라 사내문화는 엄청 좋음 '님'자 호칭","교대근무로인한 피로함. to가 안맞으면 2조 2교대로 변환. 다수 퇴사자 혹은 출장 등
3조3교대지만 2조2교대로 변함.
입사 동기가 3개월~6개월지나면 반토막이상 나는 마법
주말은 물론 공휴일 없음.(추석,설날 포함) 한달에 1~2번 정도 휴무(to가 구멍안나면)
업무강도에 비해 낮은 연봉"
2,3,2,3,3,3,"다들 알만한 CJ계열사 할인, 사람들이 착하다. 뭐 별로인 사람들도 있겠지만 대부분이 착하고, 앞으로 더 발전할 가능성이 크다.",다들 알만한 짜당 생산직종으로 입사한다면 기본 연봉자체가 너무 짜다. 앞으로 근로시간단축으로 더욱 짜질 예정. 집 근처나 20대 초반 말고 신입으로 입사한다면 비추입니다.
1,5,2,5,2,1,"이름이대기업이라
퇴근하고선 자부심이있음
복지는좋고 결혼한사람이면다닐만함","일의강도최상
급여엄청짬
하는일엄청많음
꼰대문화와
이름만믿고들어갔다간
후회함"
4,5,5,5,1,4,"인지도, 업계 1위, 대학생들이 가장 가고 싶은 기업 1위라는 자부심",해외지사고 계약직이라 지사장에 의해 내 입지가 좌지우지되는 취약점
3,3,3,3,3,3,"상품력이 좋음, 복지 좋음, 식품시장에서 1등 상품 다수보유","남들 쉴때 일하고 남들 일할때 일함. 마감때되면 민감해지는 숫자들, 사내여자많음"
2,3,3,2,1,1,밥이 맛있음. 복지가 좋음(여자한테만 좋은듯) 깨끗한 환경 그것 외엔 그닥;;,깨끗한 환경에서 일하는 만큼 또한 식품회사인 만큼 굉장히 청결에 신경을 써야함 햇반부서는 죽어나감 ㅎㅎㅎㅎ
3,3,2,4,4,3,근무 환경이나 복지가 좋다는 것이 가장 큰 장점이라고 생각합니다. 최근에 더 많이 신경쓰는 듯한 느낌입니다.,업무 강도에 비해 급여가 너무 적습니다..! 복지나 이런것은 좋은데 급여가 대기업에 비해 너무 적은것 같습니다. ㅠ
4,1,3,4,4,3,다양한 베스트 셀러 상품의 소비 경향에 대해 알 수 있고 담당자가 친잘함. 아르바이트 경험을 당사에 정규직 지원시 우대함.,"가끔 매대 이동 시 밤샘 근무 할때도 있고 매실철이나 명절, 주말엔 바쁨"
2,3,2,2,2,2,"변하고 있는 사내분위기, 임직원 복지, 업계1위라는 자부심","변하는 척하는 팀장, 임직원 할인말고 있나, 1위라서 더 많은 것을 요구, 영업과 스텝의 업무환경에 대한 상대적박탈감"
3,4,4,3,1,2,"안정적인 월급 상여금 인센티브, 밥잘나옴
복지가 괜찮은 편","하는일에 비해선 낮은 연봉
생산직에게도 많은 서류 업무"
3,3,3,2,2,2,"저성장기에도 매년 두차리수 인접 성장
압도적인 국내 1위 식품기업
다양한 경력 계발 가능","잦은 회의
너무 많은 관리자
미팅의, 미팅을 위한, 미팅에 의한"
3,4,2,2,4,4,문화가 좋음 경영진들이 발전하려고 노력한다. 다양한 업무 가능,생각보다 보수적인 꼰대 문화와 마인드 기업을 위해 몸을 바쳐야한다는 마인드 존재
4,3,3,3,3,3,연차를 윗사람눈치를안볼수있고 기업분위기가좋고 열심히하는 분위기가좋다.,월급이 대기업치곤 짜긴짜다하지만 중소가는것보단낫다. 자기개발을 열심히해야한다.
1,1,1,1,1,1,"올리브영 40%
정말 딱 이것 하나뿐,
30자 이상 쓰라고 해서 다시 한번 생각해봐도 저것뿐이다.
그나마도 몇푼 벌지도 못한 돈 다시 회사 배 불리는 복지","매우 적은 연봉. (올해 연봉 인상분에 관련하여 내부적으로 굉장히 큰 이슈가 있었으나 힘없는 사원들은 그냥 수긍, 상상이상으로 월급이 적다. 3교대를 하는데 한달에 200만원을 겨우 가져가는수준. 그럼 연봉인상폭이 높은가? 절대 아니다. 뭘 상상하든 상상 그 이하.)
지리적으로 매우 시골( 서울/안산 공장을 제외한 나머지 인천,양산,진천,군산,논산,부산 공장은 정말 안좋은 위치에 있다. 도심가 중심지인 자택기준 통근버스로 왕복 세시간 소요 된다)
극악의 업무강도( 기계산기,전기산기,산안산기 등.. 자격증따고 들어오는사람들이 제일 불쌍하다. 이곳에서는 그냥 힘쎄고 체력좋은게 최고다. 업무적으로 저런것들이 필요한건 5%정도?
나머진 단순반복 노가다식 노동에 철강만큼 위험한 요소들이 매우 많다..)
이해 안되는 상대평가 고과( 생산직임에도 불구하고 끝없이 개선/원가절감을 해야 한다. 못하면 연봉동결. 내가 잘해도 남이 더 잘하면 연봉동결. 극 소수의 사람들이 s나 a를 받지만 대다수의 사람들이 받는 b 고과도 물가상승률을 고려했을때 사실상 연봉동결이고 c고과부터는 말할것도 없다.)"
2,1,2,2,1,5,장점을 하나뽑으라면 음 밥이맛있네요............,욕설및 군대식 문화 지겨운 반복적인 일상 지루함 따분함
3,4,4,4,5,3,수평적 사무실 분위기여서 근무하는데 불편함이 없으며 복지제도도 다양하며 여사원의 경우 입사 후에 출산이나 출퇴근 면에서 굉장히 자유롭습니다.,"부서별로 업무소통이 잘 안되는 경우가 있어, 좀 불편함을 겪기도 합니다. 그래서 좀 눈치도 보기도 하고 그랬습니다."
2,1,2,3,3,1,계열사 할인이라는 복지. 그러나 쓸수있는 한도도 정해져있으며 오히려 소비를 유도하여 낮은 연봉에 비해 좋은지는 모르겠음.,개인 성장가능성의 부재. 연봉으로 말이많다. 최적화라는 모토답게 기업은 최소비용 최대효용을 내려고 하지만 너무 복지로 퉁치는 느낌. 턱없이 적다. 충성도가 생기지 않음.
1,1,1,1,1,1,"식품업계특성상 망할일은없습니다
장점이없어서 적고싶어도적을게 없습니다","국내유일의생산직인사평가제도 인사고과싸움때문에 동기들끼리등에칼꼽는게현실
낮은연봉으로 월급받으면 보험카드값빠지면남는게없을정도...
님문화라고수평적인문화를지양하지만 하나도지켜지지않고 폭언,폭설이난무하는회사 심할경우가끔폭력도있습니다
CJ특유의문화와 군대식문화가어우러져 더욱더 나쁜점만쏙쏙빼서적용
일하는도중다치면 산재처리는해주지만 그이후로사람취급못받고 인사고과에서밀려서 신입보다 연봉이낮아질수도있음
방진복겹겹이 입어야함 평균온도40~50도
하루에옷8~9번은갈아입습니다
일할때휴대폰소지불가 반납하고입장,입수보행금지 자유도가없는회사
답이없는회사,생산직직원의90프로가이직을원함"
3,2,3,2,3,2,모든 사람들이 알만한 네임밸류. 뻘짓만 하지않으면 짤릴일이없다,고졸 전문대의 한계가 느껴짐. 열심히해도 올라가는데 한계가느껴짐
4,4,3,4,4,3,"복리후생 최고 이용할수 있는게 되게많음
네임벨류 최상위","업무강도가 천차만별, 입사하면 선택 잘해야함
힘든곳은 최악"
5,5,5,5,5,5,"복지가 좋아요 안정적이고 사업이 호황이에요
절대 안망할 회사","식품회사답게 연봉은 타기업들에 비해 적기는 합니다
근무강도는 좀 있는것 같아요"
3,3,2,3,4,2,기업 문화가 수평적으로 형성되어 있다. 또한 자유롭게 일 할수 있는 분위기가 형성되어있어서 개인적으로 매우 좋았다. 연월차의 사용은 매우자유롭다.,업무량이 많은 편이다. 다른 직원들에게 들어본 결과 임금에 불만을 가진 인원이 많았다.
1,3,1,1,3,3,복지말고는 없음 문화를 창조한다는 기업이지만 정작 올리브영이랑 투썸밖에 안씀,낮은 급여 20년 넘은 직장 연봉이 8000이고 지금 2년차인 내 기본급은 208만원 오티없이 야간수당만 받으면 한달에 200가져감
5,5,5,5,5,5,"연차를 눈치안보고 쓸수 있음 마음맞으면!
정해진 퇴근시간 쉬는시간준수",잦은 교육이 있어 재시간에 퇴근이 늦을 수가 있는 경우가 있음
1,3,1,1,1,1,장점이없어 장점을 적어야될지 모르겟지만 굳이 하나꼽자면 복지 말고는 없습니다.,"부서마다 틀린대 연차 눈치보고써야됩니다. 연차한번쓸려고하면 다른회사 이직하면서 눈치주고 힘듭니다,낮은연봉 근무강도 상 식품회사 특성상 매운 더운 근무
폭언,폭설"
3,3,5,3,5,3,복지 근무환경등 다좋다고 생각이든다 복지하나는 기가막힌딘,월급이 타사에 비해적고 연봉폭이 크게 오르지 않는다 그부분이 아쉽다
4,5,2,5,5,5,업무량이 많지 않음. 서로 배려해주는 분위기와 호칭. 구성원들이 매우 성실하며 모두 착함.,처음에 파트타이머 3개월 하기로 했어도 1개월마다 계약서를 나눠서 씀. 고로 주휴수당 제공이라고 써있지만 달이 바뀌는 주는 계약서를 새로 쓰기 때문에 주휴수당이 안나옴. 점심이 제공되지 않음이라고 공고에 기재되어 있음. 회사 식당이 있지만 아르바이트생은 직원이 아니기에 8천원임. 식당 말고 주변에 먹을 곳이 마땅치 않으므로 20분정도 걸어서 나가야 하기에 밥만먹고 들어와도 점심시간(1시간)끝남.
2,3,3,2,3,3,"꾸준히 성장하는 회사이기에 식품산업 내에서
다른 기업과 브랜드보다 영업하기가 수월함","무조건적인 성과지향적인 기업문화로,
그 과정에서 보람이나 성취감은 찾아볼 수 없음.
영업사원은 늘 잘못한 사람."
5,4,4,5,4,4,부서마다 다르나 기본적으로 휼륭한 인재육성 프로그램을 기반함,일부 꼰대들의 나몰라라 마인드는 기업문화 및 조직문화를 매우 저해함
1,2,2,2,2,2,업계 내 1위 대기업으로 적당한 네임벨류 및 동종업계 상위연봉임......,업종 급여수준 한계로 여타 대기업 대비 매우 적은 연봉. 높은 근무강도 등 단점이 있으나 인턴근무로한계가 있음
3,3,3,2,3,3,"복지가 상대적으로 좋은 편이며 직원들이 얻을 수 있는 혜택이 많은 편임. 외식, 문화, 등 등 사업 관련 혜택이 주를 이룸",전형적인 조직문화를 보이며 상하 수직 때로는 정치를 해야 적응이 쉬움. 튀지말고 적당히 수긍하는 사람이 오래감.
3,3,3,2,2,2,국내 식품 1위 기업으로써 직무를 좀더 세분화하여 배울 수 있음.,수평적이어보이지만 아직까지도 꼰대문화 다수 존재. 영업은 군대문화고 다른 직무들도 눈치밥은 필수
3,3,3,3,3,2,"계열사 (올리브영, 투썸, 빕스) 등을 40% 임직원 할인을 받을 수 있음.","유연근무제도 실시하고, 다양한 조직문화 혁신을 위해 노력하지만
여전히 보수적이고 깨어있지 못한 경영진들."
2,2,3,1,1,3,올리브영 등 계열사 40프로 할인과 다양한 브랜드에 대한 경험,과도한 업무양으로 야근이 많고 간부급의 권위주의적인 문화가 형성되어 있음
3,3,4,2,3,2,일단 복지가 잘되있고 대외적인 이미지는 정말 좋은회사,동종업계에선 상위권연봉이지만 식품이라는 특성상 다른 대기업에 비해 적은 연봉
5,4,4,5,5,2,"지방 사업장이라서 본사는 잘 모르겠지만, 제가 있던 곳은 좋았습니다. 연봉은 타 기업에 비해 엄청 많이 주는 것은 아니지만 만족할만 했고, 일단 기업 이미지가 좋아서 외적으로 자랑?할만했습니다. 내적으로는 사람들 괜찮고 챙겨주는 분위기입니다.",다른 리뷰 쓰시는것 보면 안좋다고 생각할 수 있는데 일단 대졸사원입장에서는 큰 단점은 없다고 생각합니다. 다만 생산직분들 대우는 그리 좋지 못한것 같습니다.
4,3,4,4,4,2,"직원할인 혜택, 복지 혜택, 유연한 근무 환경, 개방적인 사고방식, 젊은 직원이 많은 활기 넘치는 환경","책임 떠넘기기 식, 보여주기 식의 업무, 보고를 위한 업무, 오늘을 위한 업무 위주, 이기주의 팽배, 바쁜것 같지만 정작 하는것은 없는 업무 구조"
3,2,2,2,4,3,"패키지 디자인센터가 있음, 인턴으로서 다양한 실무경험을 할 수 있음, 점심메뉴 다양함","대기업인데 그에 비해 적은 월급, 야근이 많은편입니다...."
4,3,3,3,3,3,해외진출이 많을 것으로 예상되어 미래를 투자할 가치가 있는 회사,너무 압박적인 생산으로 인한 현장직들의 피곤함이 있다.
4,4,3,4,4,3,"유연근무제, 창의휴가, 계열사 임직원 할인 등 복지 좋음",내세우고 있는 슬로건과는 달리 후진적이고 보수적인 업무 의사결정
4,4,4,3,4,3,복지혜택은 좋음. 사내문화 개선 분위기 강함. 네임벨류 강함,낮은 연봉... 높은 목표와 업무강도...인센티브도 엄청 짠편
4,4,4,4,4,4,"좋은 복지 동종업계 최고연봉, 직무순환이 가능하며 도움이 많이된다","왜하는지 모르는 취합, 남아있는 군대문화. 흔히말하는 꼰대들이 많이있다"
3,3,3,2,3,3,저연차에 많은업무를 경험해 볼 수 있음. 복장이 대기업 제조업치고 자유로운 편. 임직원 할인은 주변사람들의 워너비 혜택,전반적으로 워라벨은 안좋은 편. 페이퍼 워크가 많은편이고 대외적인 이미지와는 달리 군대문화 일부존재.
4,4,3,2,2,3,"기업 문화는 확실히 좋아지고 있음. 복지 포함.
여성에게는 좋은 복지, 남성은 크게 인식 못할 수도",영업본부는 확실히 과거의 시대에서 벗어나지 못하는 모습
2,2,3,1,1,2,교육시스템이 잘 갖춰져 있고 멀티플레이어를 좋아하는 경향이 있어 업무배우기엔 좋음,"야근이나 주말출근은 필수 연차쓸때 눈치줌
약간의 군대 문화가 남아있음"
3,3,3,3,3,3,최근 복지가 많이 좋아지고 있음 대외적으로도 인지도 많이 오름,보수적인 부분이 많고 인센티브가 너무 짜다. 그리고 보여주기식 업무가 많음
4,4,3,3,4,4,"복지 시스템
교육
문화적인 써포트
다양한제품군의 커리어","많이나아졌지만 워라벨과 지나친성과주의
씨제이 기업가치세뇌"
